arm,kind,target,family,init,seed,ed2,heldout_sw1,heldout_projection_rmse,coverage,mass_l1,training_projection_rmse,event_time,censored,diverged,wall_seconds,target_samples,kernel_pairs,sort_work,projection_dot_products,stored_scalars
psqt-L16-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,2,0.0023456813834532575,0.03302617139524805,0.04138871356934596,nan,nan,0.017930611660874386,20,0,0,0.2653645999962464,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,2,0.0021566027277875044,0.03193007789728941,0.04032744770993882,nan,nan,0.0197184506043614,20,0,0,0.5066487999865785,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-circles,circles,concentrated,2,0.0023577383987845035,0.03321685516771072,0.04218202843468343,nan,nan,0.018159522338259123,20,0,0,0.3353433000156656,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-circles,circles,concentrated,2,0.002375338451827247,0.03321331121518687,0.041801568864456795,nan,nan,0.016915668533081768,20,0,0,0.2679772999836132,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-circles,circles,concentrated,3,0.014687509068017635,0.09232951369059414,0.1204217425148108,nan,nan,nan,200,0,0,0.09446280001429841,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-circles,circles,concentrated,3,0.005547347227179422,0.04946907943816078,0.06808264072708536,nan,nan,nan,100,0,0,0.08715479998500086,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-circles,circles,concentrated,3,0.006873748594469653,0.05590055238140812,0.08096273483088195,nan,nan,nan,80,0,0,0.08541180001338944,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-circles,circles,concentrated,3,0.008876546494735793,0.06565326846297566,0.10145989486565797,nan,nan,nan,80,0,0,0.08374760000151582,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-circles,circles,concentrated,3,0.009980178593830269,0.06743971546300719,0.09164267213048392,nan,nan,0.0,20,0,0,0.040627699985634536,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,3,0.0027866279291224316,0.0384338323565126,0.04992421612638779,nan,nan,0.015965207335017027,20,0,0,0.14448580000316724,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,3,0.002621444923436078,0.037608996776992844,0.04823205030013352,nan,nan,0.018615335288187103,20,0,0,0.2661266000068281,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,3,0.0024425131394784083,0.03645684668545622,0.046572481683713175,nan,nan,0.019657226908484437,20,0,0,0.509459799999604,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-circles,circles,concentrated,3,0.0026143996228646937,0.03741224121623565,0.048565030025592926,nan,nan,0.018226927463364077,20,0,0,0.33349819999421015,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-circles,circles,concentrated,3,0.002640119434015986,0.03742414591215871,0.04812248502724254,nan,nan,0.018759154645686817,20,0,0,0.26667920002364554,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-circles,circles,concentrated,4,0.014582965009693138,0.09412613823074817,0.117117057275672,nan,nan,nan,220,0,0,0.10635779998847283,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-circles,circles,concentrated,4,0.0044833513227839905,0.043326248824517,0.060606241466811026,nan,nan,nan,120,0,0,0.09824399999342859,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-circles,circles,concentrated,4,0.005739976273931635,0.049273098928654536,0.07095151738188392,nan,nan,nan,100,0,0,0.08700110000791028,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-circles,circles,concentrated,4,0.00846042993970686,0.06250097799598198,0.09202266000093773,nan,nan,nan,80,0,0,0.08696640000562184,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-circles,circles,concentrated,4,0.007023381249658733,0.057860879164552695,0.07353335785601847,nan,nan,0.0,20,0,0,0.041688600002089515,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,4,0.003121832896191057,0.042419461226638026,0.05505083010046809,nan,nan,0.01790504748382342,20,0,0,0.14255869999760762,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,4,0.002893135068816166,0.04076916204854467,0.053085613866766294,nan,nan,0.018550613296153547,20,0,0,0.2656342000118457,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-circles,circles,concentrated,4,0.002704171606869865,0.039502101747781446,0.05159328085422339,nan,nan,0.01885647238002724,20,0,0,0.5123943999933545,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-circles,circles,concentrated,4,0.0029221894634328116,0.04081985354705559,0.052799864003297,nan,nan,0.019071325657036224,20,0,0,0.3354560000007041,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-circles,circles,concentrated,4,0.002934052651922814,0.04071225342834708,0.052965204722197796,nan,nan,0.019124922657453552,20,0,0,0.2663699999975506,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-circles,circles,far,0,4.35572467492292,1.7631018298660437,1.978911207624488,nan,nan,nan,300,1,0,0.10245360000408255,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-circles,circles,far,0,0.0064954076999181876,0.05432900006035925,0.08009137179825318,nan,nan,nan,180,0,0,0.09088779997546226,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-circles,circles,far,0,0.007286221640907087,0.05495149622344096,0.07323334951113698,nan,nan,nan,80,0,0,0.08282260000123642,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-circles,circles,far,0,0.010379031619188073,0.06827610208676715,0.09302683237254417,nan,nan,nan,60,0,0,0.0805955000105314,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-circles,circles,far,0,0.00875391211872456,0.06546881599606373,0.08048264216480275,nan,nan,0.0,20,0,0,0.040036699996562675,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-circles,circles,far,0,0.0033842633506410147,0.04179003944610979,0.05208595203304291,nan,nan,0.015428330923241744,20,0,0,0.1428416999988258,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-circles,circles,far,0,0.0031074552156244994,0.03960762594524246,0.04957520241446497,nan,nan,0.018405441962607235,20,0,0,0.26858280002488755,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-circles,circles,far,0,0.0029471796466619127,0.039208011129325,0.0481499702529207,nan,nan,0.020014312894114584,20,0,0,0.5156973999983165,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-circles,circles,far,0,0.0030189179948527656,0.039417361478910645,0.04873019454193103,nan,nan,0.01809803683393455,20,0,0,0.3404205999977421,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-circles,circles,far,0,0.0031161908704688823,0.0398020055390244,0.0496084760512443,nan,nan,0.01827825700726401,20,0,0,0.26444030000129715,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-circles,circles,far,1,4.295061250495731,1.7455801538190583,1.956318159801241,nan,nan,nan,300,1,0,0.10250889998860657,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-circles,circles,far,1,0.0069025776649658255,0.053995709555349616,0.07364128677670088,nan,nan,nan,180,0,0,0.09628910000901669,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-circles,circles,far,1,0.008007814778983269,0.056603701751610495,0.07940364603049732,nan,nan,nan,80,0,0,0.0830337000079453,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-circles,circles,far,1,0.010522929627083677,0.06720069895254972,0.09926708824191195,nan,nan,nan,60,0,0,0.08234349999111146,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-circles,circles,far,1,0.00771836195043496,0.05584876135555539,0.07475785696689999,nan,nan,0.0,20,0,0,0.03997789998538792,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-circles,circles,far,1,0.0024402885977035105,0.03410919586299463,0.044777156079964,nan,nan,0.020050366275789,20,0,0,0.1402630000084173,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-circles,circles,far,1,0.0020547104917120196,0.03130562013599778,0.041095083159433235,nan,nan,0.01840397586315505,20,0,0,0.26364240000839345,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-circles,circles,far,1,0.0018804707095215756,0.03028929022772318,0.03911353179808184,nan,nan,0.01993890598925102,20,0,0,0.5089248000003863,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-circles,circles,far,1,0.0020564913061151824,0.031624430123613836,0.04094610226774458,nan,nan,0.01820443657049264,20,0,0,0.33092480001505464,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-circles,circles,far,1,0.002004291811441572,0.030788330456069424,0.04026893529057257,nan,nan,0.018625162768254624,20,0,0,0.2682277999992948,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-circles,circles,far,2,4.204222080429149,1.7247720290305986,1.9338408262110962,nan,nan,nan,300,1,0,0.10283459999482147,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-circles,circles,far,2,0.006276807331501377,0.05278742407011008,0.07526200052266044,nan,nan,nan,180,0,0,0.09387079998850822,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-circles,circles,far,2,0.006985953478965801,0.05436621615890328,0.08002556928303951,nan,nan,nan,80,0,0,0.08133009998709895,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-circles,circles,far,2,0.00952965819531304,0.06705773019321871,0.1031448435877368,nan,nan,nan,60,0,0,0.08146210000268184,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-circles,circles,far,2,0.006018197379623835,0.053690685715659096,0.0705832474842881,nan,nan,0.0,20,0,0,0.0417994000017643,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-circles,circles,far,2,0.002573442626985889,0.036413694558774086,0.04726022139901116,nan,nan,0.014699167966194526,20,0,0,0.1452057000133209,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-circles,circles,far,2,0.0023048280102725416,0.03501626623701438,0.04501322901983448,nan,nan,0.0177996428664243,20,0,0,0.267109900014475,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-circles,circles,far,2,0.0020898203197009524,0.03305451082844723,0.04316823505717599,nan,nan,0.019053395100514636,20,0,0,0.5081326000217814,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-circles,circles,far,2,0.002326069226070593,0.03510288415557209,0.0456408124357163,nan,nan,0.018329130992759183,20,0,0,0.3333262999949511,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-circles,circles,far,2,0.0022140701249619976,0.03433590224480015,0.04474581671078161,nan,nan,0.018529656364496314,20,0,0,0.2594784999964759,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-circles,circles,far,3,4.302205489816862,1.7471579908854706,1.9618637831267896,nan,nan,nan,300,1,0,0.10435530001996085,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-circles,circles,far,3,0.00639345368247235,0.05282073466464986,0.07255362137770487,nan,nan,nan,180,0,0,0.09179340000264347,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-circles,circles,far,3,0.007014317237136858,0.05457509975072669,0.07691902545768059,nan,nan,nan,80,0,0,0.08404549999977462,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-circles,circles,far,3,0.00956858604286337,0.06569723413470174,0.09456802663053436,nan,nan,nan,60,0,0,0.08028869997360744,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-circles,circles,far,3,0.010947432375435717,0.06689511724782118,0.09004947926764023,nan,nan,0.0,20,0,0,0.0397516000084579,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-circles,circles,far,3,0.002896064530568232,0.039447672962759334,0.05131565091466863,nan,nan,0.015492744452595766,20,0,0,0.1419717000098899,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-circles,circles,far,3,0.0025378558812323426,0.03692504754339014,0.04793959893836802,nan,nan,0.017802263979933237,20,0,0,0.26321060000918806,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-circles,circles,far,3,0.0024422509657896496,0.03677861408352136,0.04713338878373055,nan,nan,0.019677491528222506,20,0,0,0.5046023999748286,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-circles,circles,far,3,0.002659934399995345,0.037535407703058694,0.04845320714473543,nan,nan,0.01760667528434891,20,0,0,0.33030390000203624,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-circles,circles,far,3,0.002543269180365959,0.03719595709870811,0.04803436964057184,nan,nan,0.01730517022867694,20,0,0,0.2602020000049379,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-circles,circles,far,4,4.320804423647956,1.7478742211438052,1.9594195254269036,nan,nan,nan,300,1,0,0.12042479999945499,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-circles,circles,far,4,0.009078824353380144,0.06395309261476133,0.08307221866416298,nan,nan,nan,180,0,0,0.09143939998466522,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-circles,circles,far,4,0.00958581104491496,0.0632132345463034,0.08314474429479159,nan,nan,nan,60,0,0,0.08251719997497275,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-circles,circles,far,4,0.012891167902480793,0.07652943287166897,0.1028506799543395,nan,nan,nan,60,0,0,0.08493700000690296,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-circles,circles,far,4,0.008540556560930002,0.05969475865408241,0.07691343119288936,nan,nan,0.0,20,0,0,0.0398904999892693,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-circles,circles,far,4,0.003768581359686052,0.041524525349466095,0.05209242566558436,nan,nan,0.016374695560865928,20,0,0,0.1439838999940548,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-circles,circles,far,4,0.0036008608739392933,0.041634817198620354,0.05055267631000586,nan,nan,0.0187090857890854,20,0,0,0.2671864000149071,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-circles,circles,far,4,0.003377229450023833,0.039606108910816305,0.04822357116864285,nan,nan,0.019427873848471604,20,0,0,0.5050861999916378,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-circles,circles,far,4,0.00359170905063122,0.0414110940202113,0.0506009841050959,nan,nan,0.017684298472090767,20,0,0,0.3366379000071902,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-circles,circles,far,4,0.003525302699990185,0.04110372767541446,0.05001334150381623,nan,nan,0.01826214905019366,20,0,0,0.26743109998642467,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-moons,moons,concentrated,0,0.1032150225955073,0.24059964515045526,0.30904040183421805,nan,nan,nan,300,1,0,0.10934190000989474,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-moons,moons,concentrated,0,0.008926576244178808,0.06869960805066588,0.08570838437143584,nan,nan,nan,100,0,0,0.08592670000507496,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-moons,moons,concentrated,0,0.01011580157554981,0.07259037372963413,0.09283422144677095,nan,nan,nan,60,0,0,0.08239190001040697,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-moons,moons,concentrated,0,0.012613804998399258,0.08091632804204196,0.1092596167481579,nan,nan,nan,60,0,0,0.08716110000386834,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-moons,moons,concentrated,0,0.03330407304896599,0.13143032549663586,0.17094977029775443,nan,nan,0.0,20,0,0,0.04019259999040514,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,0,0.0057794944285105565,0.0597845354927421,0.07673891486252754,nan,nan,0.02061989947961519,20,0,0,0.1494929000036791,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,0,0.005219935972864631,0.058336820107747454,0.07396341735121673,nan,nan,0.020074535840277172,20,0,0,0.2761954000161495,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,0,0.005073424334531618,0.05801747378319786,0.07304798161424464,nan,nan,0.020179688456649445,20,0,0,0.516291599982651,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-moons,moons,concentrated,0,0.005259189190115032,0.05832198533109801,0.07319756569199831,nan,nan,0.020390137270971196,20,0,0,0.3423359000007622,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-moons,moons,concentrated,0,0.005263822769504989,0.058580158635928095,0.07326742202028275,nan,nan,0.019016372874437807,20,0,0,0.27469220000784844,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-moons,moons,concentrated,1,0.10470333731803505,0.24257028978735223,0.31472771795598004,nan,nan,nan,300,1,0,0.10585449999780394,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-moons,moons,concentrated,1,0.006530490188327631,0.05753618828419687,0.0740777492697098,nan,nan,nan,100,0,0,0.08970839998801239,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-moons,moons,concentrated,1,0.008653253932508598,0.06667634878011246,0.08666187495434387,nan,nan,nan,80,0,0,0.08614959998521954,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-moons,moons,concentrated,1,0.011902647869213023,0.08064410032822317,0.1087503043402184,nan,nan,nan,60,0,0,0.08579149999422953,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-moons,moons,concentrated,1,0.030797926025065703,0.12376135867231808,0.1644944142115647,nan,nan,0.0,20,0,0,0.040974500006996095,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,1,0.0052177141421800854,0.05817794455318095,0.07178823442236927,nan,nan,0.018424215769905883,20,0,0,0.14087170001585037,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,1,0.0048458418849524065,0.056916323396202374,0.07140783852777983,nan,nan,0.01979901195769343,20,0,0,0.2726251999847591,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,1,0.004677892820971419,0.05635351932841377,0.06999434653194664,nan,nan,0.020911954173305106,20,0,0,0.5092418999993242,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-moons,moons,concentrated,1,0.004826512382906767,0.056500172093221196,0.07086864700493778,nan,nan,0.01938317550238412,20,0,0,0.3324268000142183,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-moons,moons,concentrated,1,0.004865417200553335,0.05687880018343592,0.07077801870885878,nan,nan,0.019379463322234346,20,0,0,0.2616944999899715,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-moons,moons,concentrated,2,0.0972935831790267,0.22643290976045244,0.2966879523570057,nan,nan,nan,300,1,0,0.10200909999548458,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-moons,moons,concentrated,2,0.005796476124193539,0.04911988054465891,0.06351214942201026,nan,nan,nan,100,0,0,0.08402180002303794,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-moons,moons,concentrated,2,0.008099395378921459,0.05885647099581688,0.07746638318169868,nan,nan,nan,80,0,0,0.08827850001398474,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-moons,moons,concentrated,2,0.011754144483688833,0.07371756582446794,0.10070707667926172,nan,nan,nan,60,0,0,0.08705499998177402,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-moons,moons,concentrated,2,0.019997960879236443,0.09785059343521638,0.13263851598766882,nan,nan,0.0,20,0,0,0.04229810001561418,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,2,0.003045696382441454,0.04207099484671106,0.05593910217017036,nan,nan,0.018428533891569208,20,0,0,0.14586469999630935,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,2,0.002638614837292552,0.040145603908510324,0.05328553442303519,nan,nan,0.020007939430332012,20,0,0,0.2640536999970209,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,2,0.002460563522518333,0.039552231595490234,0.05184431321761559,nan,nan,0.019955105657704045,20,0,0,0.5090155999932904,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-moons,moons,concentrated,2,0.002607721568824717,0.040440290296507586,0.05273328769110487,nan,nan,0.01888354610137853,20,0,0,0.32903199997963384,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-moons,moons,concentrated,2,0.0026863587510350673,0.04134218291506904,0.05360347417628512,nan,nan,0.019746021775374958,20,0,0,0.26803999999538064,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-moons,moons,concentrated,3,0.08660653882298286,0.2122489025030757,0.28424529168422524,nan,nan,nan,300,1,0,0.10690909999539144,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-moons,moons,concentrated,3,0.008024867017870418,0.06003871499442188,0.07728908884287587,nan,nan,nan,100,0,0,0.08702410000842065,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-moons,moons,concentrated,3,0.011039328365873846,0.07208930168245277,0.09655677249633546,nan,nan,nan,80,0,0,0.08403450000332668,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-moons,moons,concentrated,3,0.014757348261866365,0.08659555345590571,0.12250307511045798,nan,nan,nan,60,0,0,0.08300660000531934,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-moons,moons,concentrated,3,0.02566021362449611,0.11018325605712528,0.15207436194070126,nan,nan,0.0,20,0,0,0.0439147999859415,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,3,0.002858730717306246,0.03873039125655499,0.05033063541928846,nan,nan,0.020762643774032554,20,0,0,0.14664759999141097,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,3,0.0022274085341944527,0.0349326265122384,0.04539708159513807,nan,nan,0.019819809719469134,20,0,0,0.2651159999950323,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,3,0.0019781904034565923,0.03323136079954732,0.04339886660530473,nan,nan,0.01998806509130001,20,0,0,0.5025109999987762,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-moons,moons,concentrated,3,0.002230449003797652,0.03518376364221484,0.046179454907420446,nan,nan,0.019632544672345115,20,0,0,0.3311342000088189,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-moons,moons,concentrated,3,0.0021811828724058735,0.03497029071827299,0.04518072579818836,nan,nan,0.019144167946455556,20,0,0,0.2837217000196688,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-moons,moons,concentrated,4,0.08583955314272362,0.22572472178400627,0.29196258689747745,nan,nan,nan,300,1,0,0.10836790001485497,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-moons,moons,concentrated,4,0.007886934751514696,0.06448444000124941,0.08175146313960475,nan,nan,nan,100,0,0,0.0905913999886252,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-moons,moons,concentrated,4,0.010277761411869646,0.07328096466357657,0.0943551125734262,nan,nan,nan,80,0,0,0.08620980000705458,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-moons,moons,concentrated,4,0.01523140968839698,0.09414806980676554,0.12383690431830822,nan,nan,nan,60,0,0,0.08417919999919832,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-moons,moons,concentrated,4,0.04121797089137269,0.14423521110705737,0.18760820282986967,nan,nan,0.0,20,0,0,0.04218099999707192,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,4,0.004642134955255894,0.05349805206928692,0.06940481526286192,nan,nan,0.019717094980482616,20,0,0,0.14758550000260584,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,4,0.004221193276285229,0.05192885553023159,0.06709002335597372,nan,nan,0.019210982566456473,20,0,0,0.2655078000098001,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-moons,moons,concentrated,4,0.004073489545382003,0.05148527249132743,0.06700147291085154,nan,nan,0.019545494706735445,20,0,0,0.516572599997744,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-moons,moons,concentrated,4,0.004182231587419594,0.05151802097372209,0.06703609404649802,nan,nan,0.019279749153889393,20,0,0,0.3542822999879718,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-moons,moons,concentrated,4,0.0042910637328559265,0.052196116915726884,0.06780262909155328,nan,nan,0.019671053355644084,20,0,0,0.264916699990863,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-moons,moons,far,0,5.592357105068537,2.2454265321060807,2.507543438835528,nan,nan,nan,300,1,0,0.10456390000763349,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-moons,moons,far,0,0.06673339723135951,0.2206511892615823,0.30966275026842527,nan,nan,nan,300,1,0,0.10576390000642277,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-moons,moons,far,0,0.007508776061492917,0.06150780661626566,0.08644149170292115,nan,nan,nan,60,0,0,0.08225400000810623,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-moons,moons,far,0,0.0105481023811691,0.07510592298457865,0.10642965279197124,nan,nan,nan,40,0,0,0.08001030000741594,19200,2457600,0.0,0,128
